"V1";"V2";"V3";"V4";"V5";"sil"
0.459183673469388;0.0335570469798658;-0.233009708737864;0.0365853658536583;0.0290697674418604;0.426533887667975
0.362637362637363;0.0335570469798658;-0.101910828025478;0.0421836228287843;0.0290697674418604;0.33331679701927
0.242063492063492;-0.302232854864434;-0.151515151515152;-0.355614973262032;-0.258971291866028;0.219441489413459
0.0909090909090909;-0.135647816750178;-0.27958833619211;-0.208924103419516;-0.151515151515152;0.0868997222584125
0.0909090909090909;-0.299586776859504;-0.292929292929293;-0.384512546277252;-0.266629711751663;0.0775001422358578
0.242063492063492;-0.0335570469798658;-0.227941176470588;-0.0422535211267605;-0.133462282398453;0.223215002404929
0.362637362637363;-0.299586776859504;-0.151515151515152;-0.3953807213668;-0.263814616755793;0.32076074201161
0.459183673469388;-0.00632911392405046;-0.217821782178218;-0.0365853658536583;-0.0290697674418604;0.428545985311394
0.536507936507936;-0.0052631578947367;-0.378970427163198;-0.0399999999999999;-0.0157068062827223;0.504661376245874
0.598214285714286;-0.0143540669856461;-0.252873563218391;-0.0421836228287843;-0.0290697674418604;0.568326579430816
0.647058823529412;-0.00578034682080936;-0.318181818181818;-0.0365853658536583;-0.0290697674418604;0.616316875262388
0.685185185185185;-0.00632911392405046;-0.163636363636364;-0.0384615384615387;-0.0303030303030303;0.650752251461011
0.714285714285714;-0.0335570469798658;-0.0662251655629138;-0.038659793814433;-0.04375;0.683625816698977
0.735714285714286;-0.0647482014388492;-0.0746268656716417;-0.0365853658536583;-0.0290697674418604;0.698251529976078
0.750566893424036;-0.323140495867768;-0.350515463917526;-0.306026842238541;-0.225683407501589;0.722146153786705
0.742160278745645;-0.00632911392405046;-0.168983957219251;-0.102401859504132;-0.0857874519846352;0.711880626059814
0.721611721611722;-0.196533682145193;-0.370867768595041;-0.34881693648817;-0.225683407501589;0.692186568580619
0.693693693693694;-0.325321275583056;-0.370867768595041;-0.341043571812803;-0.301674641148326;0.647103104318776
0.657142857142857;-0.269938650306749;-0.115702479338843;-0.293897882938979;-0.277955271565495;0.59141067835923
0.61038961038961;-0.213776722090261;-0.24267468069121;-0.232213438735178;-0.316363636363637;0.526185142317147
0.551459293394777;-0.269938650306749;-0.252873563218391;-0.303030303030303;-0.301674641148326;0.492705821885749
0.477832512315271;-0.0955882352941178;-0.0746268656716417;-0.0365853658536583;-0.0290697674418604;0.431798088496704
0.386243386243386;-0.226952624839948;-0.0740740740740742;-0.0325379609544469;-0.0290697674418604;0.345095248461451
0.272380952380952;-0.266233766233766;-0.378970427163198;-0.34881693648817;-0.263814616755793;0.245254974798253
0.130434782608696;-0.0955882352941178;-0.378970427163198;-0.404027319830429;-0.263814616755793;0.110953393241394
0.0454545454545455;-0.221518987341772;0.0588235294117649;-0.147260273972603;-0.10077519379845;0.0504054445564045
0.200757575757576;-0.131944444444445;0.108108108108108;-0.102836879432624;0.0211267605633805;0.198973940884394
0.325174825174825;-0.0461152882205514;0.169230769230769;-0.00331125827814576;-0.0665763935906119;0.312116460569076
0.425324675324675;-0.131944444444445;-0.137896825396825;0.0330330330330331;-0.0665763935906119;0.403364038521803
0.506060606060606;-0.276083467094703;-0.137896825396825;-0.312608764436007;-0.293895531780994;0.448311516163763
0.571022727272727;-0.279238095238096;-0.150793650793651;-0.308368007397134;-0.28898057417913;0.504110203747073
0.622994652406417;-0.0892320892320892;0.0762463343108504;-0.080985915492958;-0.0559999999999997;0.597114094848088
0.664141414141414;-0.215277777777778;0.147058823529412;-0.145390070921986;-0.0559999999999997;0.642020809848955
0.696172248803828;-0.0878378378378382;-0.105691056910569;0.0266457680250783;-0.0567254790362358;0.660699145258386
0.720454545454545;-0.0913508260447037;0.147058823529412;0.0309603628475646;0.0211267605633805;0.680398987738858
0.738095238095238;-0.0180722891566265;0.169230769230769;0.0429799426934097;0.0211267605633805;0.712069162033617
0.75;-0.0878378378378382;0.108108108108108;-0.0306122448979593;-0.0559999999999997;0.726341220617483
0.756916996047431;-0.297110297110297;0.169230769230769;-0.312277291869129;-0.319251435982953;0.710480979489585
0.759469696969697;-0.261194029850746;0.169230769230769;-0.308368007397134;-0.304485279589014;0.713410091289515
0.758181818181818;-0.23469387755102;-0.0272108843537414;-0.308368007397134;-0.319251435982953;0.711903232684161
0.753496503496503;-0.0461152882205514;0.169230769230769;-0.0520833333333329;0.00746268656716414;0.73197176118071
0.745791245791246;-0.242685025817556;-0.0588235294117644;-0.133928571428572;-0.12258064516129;0.729597253606456
0.73538961038961;-0.242685025817556;0.020408163265306;-0.144366197183099;-0.111111111111111;0.722525413906264
0.72257053291536;-0.222972972972973;0.020408163265306;-0.147058823529412;-0.111111111111111;0.71135454007444
0.707575757575758;-0.230263157894737;0.108108108108108;-0.144295302013423;-0.10077519379845;0.696924526119246
0.690615835777126;-0.0728291316526608;-0.141196013289037;0.0295159386068477;-0.0705738705738705;0.662706064616242
0.671875;-0.0576923076923077;0.0762463343108504;0.0429799426934097;0.0211267605633805;0.661664066152723
