"V1";"V2";"V3";"V4";"V5";"sil"
0.761869158878505;0.0115511551155116;-0.0705394190871372;-0.0409356725146202;-0.0504201680672269;0.751318065291368
0.759619047619048;-0.0019417475728151;-0.0705394190871372;-0.0397175639894084;-0.0669291338582679;0.750248618058481
0.756504854368932;-0.0120481927710843;-0.0896057347670254;-0.0409356725146202;-0.0504201680672269;0.746713252454359
0.752475247524752;0.0953757225433526;0.0969976905311774;0.194656488549618;0.102857142857143;0.746658279736481
0.747474747474748;0.063253012048193;0.1437125748503;0.215561224489796;0.144578313253012;0.742146457445855
0.741443298969072;-0.0112866817155754;-0.108359133126935;-0.0409356725146202;-0.0669291338582679;0.730709039305207
0.734315789473684;0.0212464589235126;0.167597765363128;-0.0409356725146202;-0.0669291338582679;0.722433734884352
0.726021505376344;0.063253012048193;-0.127710843373493;-0.0351668169522093;-0.0504201680672269;0.71586397549532
0.716483516483516;-0.00628930817610064;0.128279883381924;0.107311320754717;0.102857142857143;0.710608131340149
0.70561797752809;0.0505952380952377;0.1437125748503;0.247512437810945;0.163742690058479;0.700550826598728
0.693333333333333;0.0263157894736844;0.146179401993356;0.194656488549618;0.16969696969697;0.688880182380707
0.679529411764706;0.114361702127659;0.167597765363128;0.229113924050633;0.16969696969697;0.675144103212335
0.664096385542169;0.0262096774193547;0.146179401993356;0.0333333333333335;0.113924050632911;0.654987988920967
0.646913580246914;0.107929515418502;0.0218579234972678;0.180272108843537;0.0348027842227378;0.640914542380569
0.627848101265823;0.0505952380952377;0.170854271356784;0.235498839907192;0.0348027842227378;0.62304251992304
0.606753246753247;0.079881656804734;0.1437125748503;0.180272108843537;0.113924050632911;0.602231333074072
0.583466666666667;0.124413145539906;0.0218579234972678;0.247512437810945;0.163742690058479;0.579605997150631
0.557808219178082;0.123115577889447;0.146179401993356;0.235498839907192;0.163742690058479;0.553663070034892
0.529577464788732;0.113888888888889;0.170854271356784;0.256009615384615;0.144578313253012;0.526063058445878
0.498550724637681;0.113888888888889;0.1437125748503;0.255501222493887;0.178571428571429;0.495041966300768
0.464477611940298;0.124413145539906;0.170854271356784;0.0579268292682928;-0.00999999999999979;0.457676807928851
0.427076923076923;0.0953757225433526;0.1437125748503;0.247044917257683;0.113924050632911;0.422724601667899
0.386031746031746;-0.00569259962049273;0.0218579234972678;0.0266055045871559;-0.016544117647059;0.376951573296637
0.340983606557377;-0.00628930817610064;0.08187134502924;-0.0438521066208084;-0.064748201438849;0.328264740471153
0.291525423728814;-0.00255754475703311;-0.0705394190871372;-0.0409356725146202;-0.0669291338582679;0.280201735710768
0.23719298245614;0.063253012048193;0.170854271356784;0.247512437810945;0.16969696969697;0.234339637473567
0.177454545454545;0.123115577889447;-0.0334928229665073;0.256009615384615;0.154696132596685;0.175487672243165
0.111698113207547;0.0654008438818565;0.167597765363128;0.255501222493887;0.16969696969697;0.111157517700831
0.0392156862745098;0.113888888888889;0.167597765363128;0.256009615384615;0.178571428571429;0.0406103169941212
0.0392156862745098;-0.190104166666667;-0.234126984126984;-0.260095011876484;-0.19280205655527;0.0361215386894084
0.111698113207547;-0.0654008438818565;-0.231182795698925;-0.268674698795181;-0.235457063711911;0.107667415537941
0.177454545454545;-0.172985781990522;-0.170673076923077;-0.268674698795181;-0.245179063360882;0.171771691159862
0.23719298245614;-0.190104166666667;-0.234126984126984;-0.180272108843537;-0.0660146699266506;0.229869547368035
0.291525423728814;0.0640834575260806;-0.231182795698925;-0.0266055045871559;0.002183406113537;0.281272375051702
0.340983606557377;0.0593869731800768;0.0242587601078166;0.000765110941086373;-0.0348027842227378;0.32526310487879
0.386031746031746;0.0365217391304352;-0.146739130434783;-0.180272108843537;0.016544117647059;0.375436676649815
0.427076923076923;-0.0262096774193547;0.00492610837438438;-0.0424063116370808;0.0263975155279503;0.413448274701666
0.464477611940298;-0.163265306122449;0.0242587601078166;-0.0702341137123745;-0.0941883767535074;0.44882754311074
0.498550724637681;-0.137583892617449;0.00444444444444482;-0.0748663101604286;-0.100569259962049;0.484796013442798
0.529577464788732;-0.157692307692308;0.00444444444444482;-0.0732538330494033;-0.0863157894736845;0.515938234155779
0.557808219178082;-0.157692307692308;-0.0478723404255317;-0.0534351145038168;-0.100569259962049;0.541996980731273
0.583466666666667;-0.183823529411765;0.011673151750973;-0.0584518167456557;-0.100569259962049;0.568087626820387
0.606753246753247;-0.109116022099448;-0.170673076923077;-0.0584518167456557;-0.0941883767535074;0.588330523549958
0.627848101265823;-0.183823529411765;-0.170673076923077;-0.253537735849056;-0.245179063360882;0.618448730152207
0.646913580246914;-0.205583756345178;0.00444444444444482;-0.272836538461538;-0.179624664879357;0.638520967949249
0.664096385542169;-0.107929515418502;-0.231182795698925;-0.0333333333333335;0.00999999999999979;0.652341521044239
0.679529411764706;0.00569259962049273;-0.231182795698925;-0.078125;0.002183406113537;0.669287024848319
0.693333333333333;-0.190104166666667;-0.263392857142857;-0.180272108843537;0.0252525252525251;0.684103541169308
0.70561797752809;0.0365217391304352;-0.0478723404255317;-0.0424063116370808;0.016544117647059;0.694873691778552
0.716483516483516;-0.0262096774193547;0.00492610837438438;-0.0424063116370808;0.002183406113537;0.706405633023691
0.726021505376344;-0.144495412844037;-0.263392857142857;-0.0579268292682928;0.002183406113537;0.716197619735048
0.734315789473684;0.066997518610422;-0.263392857142857;-0.0144804088586028;-0.0660146699266506;0.720878306268591
0.741443298969072;0.0365217391304352;-0.146739130434783;-0.101279317697228;0.002183406113537;0.730808513008339
0.747474747474748;-0.147482014388489;-0.231182795698925;-0.0651465798045605;-0.100569259962049;0.732490922199119
0.747474747474748;-0.094132029339853;-0.231182795698925;-0.0486725663716813;-0.0924956369982545;0.729899902234695
0.741443298969072;-0.163090128755365;0.011673151750973;-0.0702341137123745;-0.100569259962049;0.72769753743439
0.734315789473684;-0.163090128755365;0.0483558994197289;-0.0702341137123745;-0.0924956369982545;0.719213663789225
0.726021505376344;-0.0262096774193547;-0.146739130434783;-0.268674698795181;-0.235457063711911;0.717113559374053
0.716483516483516;0.0645879732739417;-0.231182795698925;0.00639658848614097;0.002183406113537;0.697853222528501
0.70561797752809;-0.144495412844037;-0.234126984126984;-0.127450980392157;-0.0660146699266506;0.694677101288701
0.693333333333333;0.0670391061452515;-0.231182795698925;-0.0333333333333335;-0.179624664879357;0.679542981327175
0.679529411764706;-0.172985781990522;0.00444444444444482;-0.0579268292682928;0.0252525252525251;0.665851542972638
0.664096385542169;-0.198453608247423;0.0494752623688153;-0.0702341137123745;-0.0863157894736845;0.648903639388694
0.646913580246914;-0.119117647058823;0.0103092783505153;-0.0455840455840455;-0.100569259962049;0.629446873223346
0.627848101265823;-0.163265306122449;0.00492610837438438;-0.0727902946273833;-0.0849673202614375;0.615536067344717
0.606753246753247;-0.102597402597403;-0.0478723404255317;-0.0584518167456557;-0.100569259962049;0.590706134781017
0.583466666666667;-0.157692307692308;0.00492610837438438;-0.0651465798045605;-0.100569259962049;0.569010751133627
0.557808219178082;0.0529695024077045;-0.0478723404255317;-0.266587677725118;-0.235457063711911;0.546268493945313
0.529577464788732;-0.194444444444444;-0.269607843137255;-0.211060948081264;-0.245179063360882;0.521005620702847
0.498550724637681;0.0614406779661022;-0.263392857142857;0.00754975978037056;-0.0348027842227378;0.476459035617487
0.464477611940298;-0.190104166666667;-0.234126984126984;-0.180272108843537;-0.0660146699266506;0.453152557464659
0.427076923076923;-0.176056338028169;0.0357995226730308;-0.0727902946273833;-0.0863157894736845;0.4146494209867
0.386031746031746;-0.163265306122449;0.0151975683890578;-0.0702341137123745;-0.0863157894736845;0.373381946629104
0.340983606557377;-0.183823529411765;0.0511463844797179;-0.0651465798045605;-0.100569259962049;0.327556956422126
0.291525423728814;-0.194444444444444;-0.216463414634146;-0.244158878504673;-0.213720316622692;0.285181172028542
0.23719298245614;-0.198453608247423;-0.0478723404255317;-0.252347417840376;-0.113924050632911;0.231591705645655
0.177454545454545;-0.198453608247423;-0.21875;-0.201559020044543;-0.19280205655527;0.173330501567243
0.111698113207547;-0.147482014388489;-0.216463414634146;-0.272836538461538;-0.143603133159269;0.10954414188683
0.0392156862745098;-0.206467661691542;-0.21875;-0.0579268292682928;-0.235457063711911;0.0409933066531056
0.0392156862745098;-0.0711538461538463;-0.08187134502924;-0.115458015267176;-0.0867507886435333;0.0331350634121733
0.111698113207547;-0.0017921146953403;-0.0218579234972678;0.0410297666934835;0.0669291338582679;0.110963061794922
0.177454545454545;-0.00284090909090941;-0.00444444444444482;0.0351668169522093;0.0669291338582679;0.17481900056724
0.23719298245614;0.0120481927710843;-0.00444444444444482;0.0438521066208084;0.0669291338582679;0.232527895263635
0.291525423728814;0.0120481927710843;-0.0242587601078166;0.0397175639894084;0.0669291338582679;0.284719920082036
0.340983606557377;-0.114361702127659;-0.0969976905311774;-0.247512437810945;-0.163742690058479;0.331893988920684
0.386031746031746;-0.0632530120481928;-0.14977973568282;-0.183080808080808;-0.144578313253012;0.379723891145347
0.427076923076923;-0.0953757225433526;-0.14977973568282;-0.198447893569845;-0.154696132596685;0.416241452674355
0.464477611940298;0.0120481927710843;-0.146179401993356;-0.0690045248868779;-0.123529411764706;0.457834730583944
0.498550724637681;-0.0953757225433526;-0.0969976905311774;-0.217045454545454;-0.163742690058479;0.486618082458304
0.529577464788732;0.0112866817155754;-0.00444444444444482;0.0438521066208084;0.0669291338582679;0.519889472074492
0.557808219178082;0.0019417475728151;-0.1437125748503;0.0409356725146202;0.064748201438849;0.547829839515824
0.583466666666667;-0.0017921146953403;-0.0218579234972678;0.0397175639894084;0.0669291338582679;0.574251976803414
0.606753246753247;0.00628930817610064;-0.08187134502924;0.0438521066208084;0.0669291338582679;0.597362167335864
0.627848101265823;0.0112866817155754;-0.011673151750973;0.0410297666934835;0.0504201680672269;0.617363716244205
0.646913580246914;0.0120481927710843;-0.0242587601078166;0.0253521126760567;0.0355555555555556;0.637823992220974
0.664096385542169;0.00269541778975697;-0.0151975683890578;0.0438521066208084;0.0669291338582679;0.652907371162506
0.679529411764706;-0.113888888888889;-0.170854271356784;-0.194656488549618;-0.16969696969697;0.672152614308627
0.693333333333333;0.0112866817155754;-0.108527131782946;-0.107311320754717;-0.102857142857143;0.685267848918221
0.70561797752809;-0.063253012048193;-0.167597765363128;-0.215561224489796;-0.16969696969697;0.698678316451505
0.716483516483516;-0.123115577889447;-0.167597765363128;-0.115458015267176;-0.142156862745098;0.705787627594432
0.726021505376344;-0.0670391061452515;-0.0103092783505153;-0.0684380032206117;-0.0779411764705884;0.710688060478907
0.734315789473684;-0.0614406779661022;-0.137931034482758;-0.0397515527950312;-0.0932203389830511;0.714469347865057
0.741443298969072;-0.0670391061452515;-0.0218579234972678;-0.0758333333333333;-0.142156862745098;0.728758964489591
0.747474747474748;-0.00284090909090941;-0.0151975683890578;0.0438521066208084;0.0669291338582679;0.734372351344258
0.752475247524752;-0.0632530120481928;-0.0406852248394008;0.0409899458623358;0.0669291338582679;0.73807259807475
0.756504854368932;-0.079881656804734;-0.1437125748503;-0.215561224489796;-0.163742690058479;0.750826968623578
0.759619047619048;-0.00284090909090941;-0.1437125748503;-0.247512437810945;-0.163742690058479;0.753885421555745
0.761869158878505;-0.0505952380952377;-0.14977973568282;-0.215561224489796;-0.16969696969697;0.756683023942852
0.763302752293578;-0.114361702127659;-0.170854271356784;-0.247044917257683;-0.142156862745098;0.757549086546259
0.763963963963964;-0.0711538461538463;-0.1437125748503;-0.179956896551724;-0.0932203389830511;0.756406701244804
0.763893805309734;-0.114361702127659;-0.00444444444444482;-0.143292682926829;-0.0932203389830511;0.756223468887129
0.763130434782609;-0.00284090909090941;-0.00444444444444482;0.0438521066208084;0.0355555555555556;0.752106965569775
0.761709401709402;0.00628930817610064;-0.0103092783505153;0.0409356725146202;0.064748201438849;0.74925939312147
0.759663865546219;-0.0704697986577184;-0.08187134502924;-0.235498839907192;-0.163742690058479;0.753579055030346
0.75702479338843;-0.0953757225433526;-0.167597765363128;-0.247512437810945;-0.163742690058479;0.752243398827079
0.753821138211382;-0.123115577889447;-0.00492610837438438;-0.0758333333333333;-0.0779411764705884;0.745307207606433
0.75008;-0.0657894736842102;-0.167597765363128;-0.0548872180451127;-0.142156862745098;0.740545428324749
0.745826771653543;-0.111842105263158;-0.1437125748503;-0.127218934911242;-0.142156862745098;0.739755935177726
0.741085271317829;-0.123115577889447;-0.170854271356784;-0.198447893569845;-0.163742690058479;0.735836382066169
0.73587786259542;0.0112866817155754;-0.1437125748503;0.0397175639894084;0.0669291338582679;0.726943009099466
0.730225563909774;0.0019417475728151;-0.1437125748503;0.0409356725146202;0.0504201680672269;0.721123746231946
0.724148148148148;-0.0115511551155116;-0.0218579234972678;0.0409356725146202;0.0669291338582679;0.714855878461727
0.717664233576642;-0.0711538461538463;-0.1437125748503;-0.217045454545454;-0.145833333333334;0.712693932173696
0.710791366906475;-0.0263157894736844;-0.128279883381924;-0.157178217821782;-0.102857142857143;0.707226075178618
0.70354609929078;-0.0263157894736844;-0.137931034482758;-0.237437185929648;-0.144578313253012;0.700439348084236
0.695944055944056;-0.0632530120481928;-0.137931034482758;-0.194656488549618;-0.144578313253012;0.693218952013983
0.688;-0.063253012048193;-0.170854271356784;-0.205357142857143;-0.16969696969697;0.68536832377621
0.679727891156463;-0.0614406779661022;-0.0242587601078166;-0.0449141347424043;-0.103260869565217;0.671920174471703
0.671140939597315;-0.124413145539906;-0.08187134502924;-0.127218934911242;-0.142156862745098;0.667997188236914
